activity,body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z
5,0.002901375,-0.004282001,-0.004676575,-0.008562034,-0.01459084,0.007487823,1.022442,-0.1272591,0.09069055
5,0.002895701,-0.004194685,-0.002419232,-0.0168069,-0.01725376,0.004233493,1.022451,-0.1272733,0.09289061
5,0.000533167,-0.005142322,-0.001374871,-0.02417346,-0.009329368,-0.002323247,1.020104,-0.1283251,0.0938754
5,0.000551831,-0.005051534,-0.001094204,-0.02798213,-0.01277453,-0.002383047,1.02014,-0.1283409,0.09409445
5,0.001286363,-0.007900585,-0.007384436,-0.02819325,-0.01366365,-0.003674499,1.020892,-0.1312988,0.08774074
5,-0.000925562,-0.01200325,-0.01219319,-0.02670861,-0.009464953,-0.004933494,1.018699,-0.1355125,0.08286672
5,0.00066076,-0.01081536,-0.009649446,-0.02265879,-0.009236177,-0.003350959,1.020304,-0.1344378,0.08534326
5,0.001852535,-0.009352108,-0.007768295,-0.01685054,-0.005055375,-0.002691199,1.021516,-0.1330899,0.08715508
5,-0.00026759,-0.01051385,-0.01030535,-0.01753979,-0.007446832,-0.000283152,1.019417,-0.1343694,0.08454642
5,-0.000394315,-0.009039938,-0.0126113,-0.01921383,-0.01227895,0.000403665,1.019312,-0.1330156,0.08216647
5,-0.000279494,-0.006839299,-0.01272897,-0.0170941,-0.008943227,-0.001556269,1.019448,-0.1309374,0.08197219
5,-0.000316374,-0.006250388,-0.01320838,-0.01879399,-0.01019227,-0.001239235,1.019434,-0.1304731,0.08141334
5,0.000143825,-0.005955263,-0.01260342,-0.02059945,-0.01218098,-0.00303179,1.019916,-0.1303047,0.08193577
5,0.001245999,-0.006397631,-0.01144203,-0.02090983,-0.01005391,-0.005566286,1.021041,-0.1308757,0.08301135
5,0.003116783,-0.006601456,-0.0120302,-0.02211369,-0.009717281,-0.003701625,1.022935,-0.1312099,0.08233391
5,8.75E-05,-0.003856929,-0.01333336,-0.01942932,-0.008612378,-0.00157401,1.019952,-0.1287306,0.0808414
5,-0.000271918,-0.002837935,-0.01494756,-0.01909099,-0.008146719,0.000200708,1.019616,-0.1278461,0.07912684
5,0.001022103,-0.003086418,-0.01567863,-0.01481631,-0.00537662,-0.000970094,1.020933,-0.12823,0.07829138
5,0.003126034,-0.004574481,-0.009798396,-0.01397905,-0.003738178,-0.00067309,1.023061,-0.1298541,0.08406305
5,0.002283709,-0.00733629,-0.004299102,-0.01798378,-0.00321001,-0.000692818,1.022242,-0.1327524,0.08944957
5,0.000885138,-0.00843764,-0.004327871,-0.02128201,-0.004133074,-0.002041379,1.020867,-0.1339906,0.08930405
5,0.001932655,-0.005469174,-0.003051223,-0.0221773,-0.005087663,-0.000264686,1.021939,-0.1311592,0.09046032
5,0.002270077,-0.004142664,-0.004402753,-0.02168455,-0.003321364,-0.000216635,1.0223,-0.1299701,0.08898517
5,0.00224728,-0.005924252,-0.005266994,-0.02305333,-0.0022787,-0.001553926,1.022302,-0.1318892,0.08799444
5,0.002175194,-0.007195491,-0.004967437,-0.02374575,-0.003340397,-0.000895239,1.022254,-0.1332979,0.08816496
5,0.00174963,-0.008326246,-0.008718724,-0.01934459,-0.003775458,-0.001405698,1.021854,-0.1345662,0.08428234
5,0.001420277,-0.008167899,-0.01068917,-0.01434636,-0.003317613,-0.001195786,1.02155,-0.1345454,0.08217843
5,0.000297405,-0.006225295,-0.01403569,-0.01371008,-0.003565549,-0.000578969,1.020452,-0.1327403,0.07869633
5,0.000664744,-0.003859694,-0.01036725,-0.01472702,-0.005201733,-0.002825694,1.020845,-0.1305122,0.08222699
5,0.001911122,-0.003188715,-0.000379592,-0.01421722,-0.005150277,-0.003764462,1.022117,-0.1299787,0.09207467
5,0.00177805,-0.004081277,-0.001602285,-0.01449733,-0.001729117,-0.001579606,1.02201,-0.1310084,0.09071004
5,0.001086774,-0.003386521,-0.002729778,-0.01569374,0.000309326,-0.000734838,1.021345,-0.1304504,0.08943905
5,-0.000716166,-0.003710898,-0.002116936,-0.01509863,-0.000435472,-0.004878707,1.019568,-0.1309109,0.08990725
5,-0.001347448,-0.006195435,-0.007119986,-0.01394481,-0.001767048,-0.008576417,1.018964,-0.1335309,0.08475873
5,-0.000384491,-0.007462971,-0.009632604,-0.01350426,-0.004178556,-0.002905701,1.019953,-0.134933,0.08210002
5,-0.000134674,-0.005766133,-0.00875597,-0.01406092,-0.004274501,0.002852321,1.020229,-0.1333701,0.08282999
5,0.000665801,-0.00307357,-0.008067118,-0.01609727,-0.003949423,0.000659351,1.021055,-0.1308107,0.0833716
5,0.000655952,-0.003851369,-0.01012461,-0.01907047,-0.01058227,0.001587809,1.021071,-0.1317208,0.08116628
5,0.000220873,-0.003758605,-0.00958633,-0.02287743,-0.01614002,0.004387022,1.020661,-0.1317594,0.08155611
5,0.001470475,-0.001468465,-0.008028755,-0.02490169,-0.01383519,0.001890948,1.021936,-0.1295996,0.08296459
5,0.001643769,-0.002462883,-0.009118071,-0.01887779,-0.01039578,0.00132264,1.022134,-0.1307231,0.08172553
5,-0.00010566,-0.002536822,-0.004791155,-0.009240632,-0.008157137,0.001530382,1.020409,-0.1309249,0.08590207
5,-0.001682545,-0.001536574,-0.001709156,-0.006409626,-0.00628399,-0.002582179,1.018856,-0.130051,0.0888332
5,-0.001165447,-0.003697572,-0.003645468,-0.003054371,-0.004692428,-0.00466437,1.019397,-0.1323367,0.08674576
5,0.000241297,-0.008843626,-0.005548018,0.001201571,-0.002031867,-0.004718089,1.020827,-0.1376059,0.08469208
5,0.000216162,-0.01466167,-0.007449106,-0.000137759,0.002810945,-0.006202821,1.020824,-0.1435455,0.08264005
5,-0.000101628,-0.01250289,-0.00578841,0.003428959,0.007471593,-0.008205194,1.020529,-0.1415072,0.08415007
5,-0.001545708,-0.006846302,-0.004541142,0.001425367,0.007778423,-0.01125805,1.019106,-0.1359702,0.085247
5,-0.003518027,-0.006415235,-0.006060352,-0.008685232,0.005385726,-0.01130158,1.017155,-0.1356582,0.0835779
5,-0.003203586,-0.002983671,-0.005563816,-0.007466372,0.003951252,-0.01043999,1.01749,-0.1323452,0.08392508
5,-0.002375635,0.000784942,-0.001605122,-0.009431126,0.004750221,-0.0120877,1.018337,-0.1286947,0.08773506
5,-0.001825478,-0.00011007,0.002886305,-0.01684163,0.005176377,-0.00978944,1.018905,-0.129707,0.09207862
5,-0.001753681,1.96E-05,0.001925585,-0.01770179,0.002716288,-0.008615691,1.018994,-0.1296935,0.09097123
5,-0.002503634,-0.001568928,-0.000679173,-0.01902371,0.000118293,-0.00883228,1.01826,-0.1313971,0.08822138
5,-0.002611855,-0.003956685,-0.001627006,-0.01587189,-0.001981912,-0.001895873,1.018166,-0.1338985,0.08713036
5,-0.002714869,-0.005599697,-0.003674206,-0.01281615,-0.003256389,0.001873121,1.018076,-0.1356536,0.08494207
5,-0.001748359,-0.007100791,-0.005533498,-0.01148091,-0.002614697,-0.001333422,1.019054,-0.1372654,0.08294387
5,6.59E-05,-0.005044737,-0.00892129,-0.004276661,-0.002094315,-0.002343538,1.020879,-0.1353187,0.07941934
5,-4.95E-05,-0.004080598,-0.01131816,-0.004250235,-0.002412418,-0.001664854,1.020772,-0.1344627,0.07688773
5,-0.000898155,-0.002015576,-0.0079675,-0.007175448,-0.003496587,-0.001345921,1.019931,-0.1325045,0.08010541
5,-0.001478435,0.001713242,-0.003316441,-0.005461178,-0.005415162,-0.001697437,1.019357,-0.1288813,0.08462501
5,-0.000698406,-0.000135893,-0.000625457,-0.007880848,-0.008068159,-0.003775801,1.020142,-0.1308347,0.08718603
5,0.000440915,-0.00035259,0.000315216,-0.008620544,-0.009002269,-0.005683045,1.021285,-0.1311539,0.08799834
5,-0.001206032,0.001116772,-0.000474312,-0.006980584,-0.004780998,-0.004501593,1.01964,-0.1297853,0.08708227
5,-0.002606733,0.000108493,-0.001904192,-0.007683533,-0.000539731,-0.002337768,1.018241,-0.1308924,0.08552785
5,-0.001985628,0.001756904,-0.002079963,-0.007058944,-0.002132619,-0.00222691,1.018862,-0.1293406,0.08522969
5,-0.001229639,0.003161085,0.001764932,-0.008940122,-0.003882146,-0.002969221,1.019617,-0.1280308,0.08895445
5,-0.001129047,0.002886354,0.006107054,-0.01343258,-0.002370161,-0.005609582,1.019715,-0.1283974,0.09317888
5,-0.001333723,0.003001412,0.004255723,-0.01660352,-0.002988493,-0.00860554,1.019507,-0.1283714,0.09121262
5,0.000458441,0.003565424,0.001266921,-0.01942375,-0.003030841,-0.009408765,1.021295,-0.1278936,0.08811196
5,0.002102873,0.003913235,0.000585346,-0.02011425,0.00186859,-0.01120791,1.022934,-0.1276289,0.08732186
5,0.001358386,0.00173364,-0.002892971,-0.01954049,0.0047104,-0.01322325,1.022183,-0.1298882,0.08373844
5,0.000819629,0.000879065,-0.003828904,-0.01705672,0.003312574,-0.01312072,1.021637,-0.1308192,0.0827008
5,-0.000211641,0.003319797,-0.001941031,-0.01391085,0.002958553,-0.01211442,1.020598,-0.1284513,0.08449026
5,-0.001914734,0.005359476,-0.003551131,-0.01531618,0.00337228,-0.009982768,1.018887,-0.126481,0.08278491
5,-0.001631468,0.004399398,-0.002159595,-0.01781555,0.002577072,-0.00753362,1.019161,-0.1275068,0.08408426
5,-0.000867107,-1.83E-05,-0.000394089,-0.02015042,0.001401018,-0.00840847,1.019916,-0.1319863,0.08576054
5,-0.001171848,-0.002481271,-0.002793759,-0.01695977,0.000447238,-0.01115822,1.019602,-0.1345073,0.08327454
5,0.000525161,-0.000604037,-0.00711877,-0.005801088,0.005577377,-0.01738067,1.021278,-0.1327355,0.07878516
5,-0.001863282,-0.000496571,-0.004841466,-0.01043543,0.005155942,-0.02114078,1.018878,-0.1326756,0.08098401
5,-0.001510231,0.000462516,7.03E-05,-0.01325185,0.000948984,-0.01863582,1.019219,-0.131761,0.08581952
5,0.001268348,0.000314742,-0.0011547,-0.01517549,-0.000594948,-0.01646047,1.021986,-0.1319502,0.08452033
5,0.001541097,-0.001811567,-0.000190353,-0.01512395,0.005061966,-0.01933909,1.022246,-0.134115,0.08541258
5,0.000546839,-0.002120625,0.001850681,-0.01836376,0.01216234,-0.0208393,1.02124,-0.1344598,0.08738365
5,-0.001071298,0.001219098,0.001465595,-0.02219568,0.009037424,-0.01774803,1.019609,-0.1311532,0.08693078
5,-0.001719939,0.004230338,0.003188663,-0.02263612,0.003781956,-0.01547147,1.018947,-0.1281725,0.08858837
5,-0.000892265,0.002847205,0.003761192,-0.02061835,0.003279869,-0.01367028,1.019762,-0.1295836,0.08909786
5,-0.00125737,0.000658513,0.005110368,-0.01707557,-0.00010286,-0.007915115,1.019384,-0.1317978,0.09038661
5,-0.001303539,0.002317255,0.005079206,-0.01777985,-0.002405344,-0.001016499,1.019324,-0.1301619,0.09029783
5,-0.000981021,0.002358264,-0.000656649,-0.01678639,-0.003579837,0.002833813,1.019633,-0.1301412,0.08450735
5,-0.001318244,0.000879452,-0.004240455,-0.01390288,-0.005693897,0.005059027,1.019283,-0.1316379,0.08087192
5,-0.001064263,0.000746033,-0.003462091,-0.01426722,-0.005884579,0.008346946,1.019523,-0.1317867,0.08160151
5,-0.000399692,-0.001654818,-0.000812573,-0.01044519,-0.007790285,0.007663498,1.020173,-0.1342005,0.08420486
5,0.002376535,-0.002131759,-0.000202233,-0.006127128,-0.0068518,0.002400249,1.022936,-0.1346883,0.08477148
5,0.005649551,-0.00156625,-0.001741301,-0.004535671,-0.003077834,-0.001660275,1.026194,-0.1341317,0.08319102
5,0.004638576,-0.002162358,-0.000437716,-0.004334887,-0.000685585,-0.006191075,1.025169,-0.1347348,0.08445544
5,0.001716622,0.001947764,-0.000342209,-0.007559857,0.003932562,-0.009584925,1.022234,-0.1306302,0.08451391
5,-0.002094235,0.005564725,0.000107519,-0.008612419,0.006569513,-0.01373558,1.01841,-0.1270172,0.08492865
5,-0.006847138,0.005214275,0.001570392,-0.009285883,0.006311251,-0.01867893,1.013645,-0.1273701,0.08635853
5,-0.005862443,0.005275946,-0.000576738,-0.01166988,0.005726558,-0.01301987,1.014617,-0.1273091,0.08418038
5,-0.002603416,0.005152476,0.000383742,-0.0101943,0.00442962,-0.006247621,1.017864,-0.1274314,0.08511177
5,-0.003230325,0.002925906,0.001719729,-0.005983562,0.005392627,-0.007597491,1.017225,-0.1296548,0.08642056
5,-0.001015248,-0.000109664,-0.000567344,-0.00094335,0.01079469,-0.006110417,1.019428,-0.1326851,0.08410816
5,0.001831808,-0.000454084,-0.001543099,0.002280741,0.01744664,-0.0030736,1.022263,-0.1330224,0.08310888
5,0.001168786,0.000475405,-0.004467129,0.001962616,0.01653347,-0.002103318,1.021587,-0.132084,0.08016301
5,0.000362369,0.004037771,-0.007987772,0.001731949,0.01377279,-0.001788067,1.020767,-0.128511,0.07662198
5,-0.00258719,0.00961986,-0.006311026,0.000775086,0.01430543,-0.004469318,1.017805,-0.1229166,0.07827945
5,-0.002581358,0.007535935,-0.000317928,-0.002415915,0.009461706,-0.006647218,1.017798,-0.1249864,0.08425404
5,0.001470366,0.002970017,0.001093917,-0.004416682,0.008412698,-0.007967995,1.021836,-0.1295362,0.08564798
5,0.003025514,0.002097032,-0.003047145,-0.002559013,0.01433464,-0.01124158,1.023378,-0.1303909,0.08148957
5,0.003733795,0.001876779,0.000154958,0.000134072,0.01565493,-0.01196831,1.024073,-0.1305909,0.08467484
5,0.001870401,0.006365139,0.003707599,-0.001478348,0.01301636,-0.01189373,1.022197,-0.1260802,0.08821116
5,-0.000211979,0.00925414,0.001982817,-0.003303073,0.008911537,-0.01353831,1.020102,-0.1231668,0.08647065
5,0.000944617,0.006173304,0.003030031,-0.002177359,0.008616129,-0.01110269,1.021246,-0.1262211,0.08750284
5,0.001955521,0.005472043,-0.001505553,-0.001507549,0.01319447,-0.009440909,1.022246,-0.1268935,0.08295305
5,0.002602464,0.004589956,-0.005319741,-0.000615063,0.01611117,-0.01227322,1.022881,-0.1277444,0.07912545
5,0.001366131,0.003369215,0.000305779,-0.00405544,0.01567606,-0.01347166,1.021635,-0.1289315,0.08473824
5,0.00066534,0.003798814,0.002758171,-0.01101136,0.01151008,-0.01335491,1.020924,-0.1284659,0.08717847
5,-0.000458827,0.002692003,0.000961067,-0.01241911,0.01016189,-0.01080646,1.019791,-0.1295346,0.08536979
5,-0.004151469,0.004449849,0.000513586,-0.01392624,0.009859228,-0.007125784,1.01609,-0.1277364,0.08491139
5,-0.003591311,0.005515028,0.005765977,-0.01799241,0.000299036,-0.003543852,1.016643,-0.1266287,0.09015359
5,-0.001327598,0.003262001,0.009009467,-0.01793267,-0.009437556,0.004032125,1.018899,-0.1288373,0.09338777
5,-0.000152687,0.004570991,-0.001348575,-0.011486,-0.01183287,0.0124049,1.020067,-0.1274818,0.08302154
5,0.001043492,0.003580168,-0.009768125,0.006145503,-0.01511101,0.0195073,1.021257,-0.1284242,0.07459499
5,0.00040737,-0.001904784,-0.004445229,0.03044191,-0.02058165,0.01989048,1.020614,-0.1338588,0.07991183
5,-0.000613726,-0.004910137,0.000825213,0.04370605,-0.01830683,0.01503638,1.019587,-0.1368123,0.08517682
5,-0.00285751,-0.002598541,-0.001452042,0.04222952,-0.01239785,0.01405731,1.017337,-0.1344476,0.08289455
5,-0.003824228,0.004177694,-0.000267053,0.03964511,-0.0139191,0.009737257,1.016364,-0.1276174,0.08407489
5,-0.001411447,0.007733064,0.001310117,0.03758581,-0.01000595,0.008354122,1.018771,-0.1240074,0.08564776
5,0.00076549,0.008437519,-0.002234113,0.0309707,-0.00317421,0.01249199,1.020942,-0.1232476,0.08209955
5,0.001152786,0.009530737,0.001865797,0.02639069,-0.009964275,0.009669777,1.021323,-0.122098,0.08619578
5,0.000627088,0.008875965,0.005388221,0.02299066,-0.01340007,0.01056589,1.020792,-0.1226953,0.08971486
5,0.002528812,0.009660944,0.003703873,0.01967574,-0.005312117,0.01229513,1.022687,-0.1218514,0.08802763
5,0.003517868,0.009364387,0.005990563,0.02030411,-0.001134701,0.00903051,1.02367,-0.1220874,0.09031209
5,-0.000248085,0.008052473,0.004392823,0.01878417,-0.00481264,0.009102737,1.019899,-0.1233369,0.08871301
5,-0.002760569,0.007088965,0.002636752,0.01599203,-0.006486921,0.005473311,1.017381,-0.124236,0.08695664
5,0.000252413,0.00365789,0.002200908,0.01433005,0.002018838,0.003101021,1.020389,-0.1276007,0.08652167
5,0.003752424,0.004438195,-0.002683104,0.01244413,0.007382888,0.000469741,1.023884,-0.1267521,0.08163972
5,0.001626126,0.006296253,-0.00467376,0.01246088,-0.000536467,-0.00690617,1.021753,-0.1248237,0.07965219
5,-0.00069753,0.006489412,-0.003001165,0.01145144,-0.005571703,-0.004491357,1.019425,-0.1245585,0.08132876
5,-0.001223266,0.009518406,0.001062694,0.01268365,0.003417937,-0.003441367,1.018896,-0.1214556,0.08539719
5,-0.003654856,0.004736444,0.002996058,0.0140708,0.004111184,-0.01208732,1.016458,-0.1260839,0.08734129
5,-0.004025742,0.00913626,0.00042548,0.01228023,0.001004703,-0.01175323,1.016084,-0.1216043,0.08477703
5,-0.001259359,0.0118101,-0.001752486,0.006892319,0.008076805,-0.01152303,1.018847,-0.1188487,0.08260607
5,0.003869502,0.01120958,-0.002626662,-0.003039056,0.009099608,-0.01399123,1.023973,-0.1193653,0.08173948
5,-0.000356713,0.0107133,-0.000393007,-0.009559774,0.00202811,-0.01562952,1.019743,-0.1197754,0.08398118
5,-0.003668422,0.009175575,0.003017537,-0.01232091,-0.004282905,-0.01187094,1.016427,-0.1212244,0.08740009
5,0.001827122,0.004852841,0.003711527,-0.0128003,-0.001859204,-0.009659269,1.021919,-0.1254559,0.0881028
5,0.004988675,0.000835811,0.002748409,-0.0137989,0.004274333,-0.01127065,1.025077,-0.1293792,0.08714885
5,0.005165277,0.002074157,0.002479943,-0.0165448,0.006764186,-0.01435383,1.025249,-0.128045,0.0868901
5,0.004630111,0.003751101,-0.000647986,-0.01960095,0.0117739,-0.01620353,1.024711,-0.1262703,0.08377249
5,0.002863857,0.00364007,-0.004378498,-0.02132292,0.01464141,-0.0194395,1.022941,-0.1262819,0.08005285
5,0.001839746,0.004358162,-0.004463447,-0.02107189,0.01251248,-0.02489629,1.021915,-0.125463,0.07997915
5,0.001683657,0.001864956,-0.005402285,-0.02306482,0.0125624,-0.02497604,1.021757,-0.1278541,0.07905167
5,0.001762581,0.000413764,-0.007231584,-0.02288458,0.01194304,-0.02095966,1.021835,-0.1292022,0.07723353
5,0.001165277,0.003284358,-0.002298489,-0.01615435,0.01145869,-0.01867445,1.021238,-0.1262278,0.08217728
5,0.000829401,0.003269684,0.006096043,-0.0133324,0.01310797,-0.01914994,1.020903,-0.1261381,0.09058179
5,-0.000676816,0.004484775,0.009313729,-0.01726086,0.01271252,-0.01792248,1.019398,-0.1248183,0.09380889
5,-0.003177759,0.006794805,0.008637403,-0.01936785,0.006720332,-0.01083692,1.0169,-0.1224034,0.09314177
5,-0.001797439,0.0046005,0.005420091,-0.01844745,-0.002331107,-0.003453018,1.018283,-0.1244925,0.08993386
5,-0.000496137,0.003893321,0.003412968,-0.01807458,-0.003646756,-0.001353303,1.019588,-0.1250943,0.08793666
5,-0.00123825,0.003958487,0.003603411,-0.01819522,-0.000122333,-0.00275101,1.01885,-0.1249237,0.08813772
5,-0.001093717,0.004792399,0.003410799,-0.01982167,0.000635559,-0.002242728,1.018999,-0.1239843,0.08795653
5,-0.002441468,0.007690494,0.005874605,-0.02131693,0.002713506,-0.001386197,1.017655,-0.1209807,0.09043269
5,-0.002222092,0.00783289,0.005999794,-0.01641462,0.002386487,-0.004382962,1.017879,-0.1207328,0.09057128
5,-0.000513734,0.007293868,0.00658011,-0.01034781,-0.000894454,-0.007472534,1.019592,-0.1211662,0.09116625
5,-0.000865535,0.004601312,0.007801753,-0.01039056,-0.000302171,-0.009342694,1.019244,-0.123753,0.09240398
5,-0.000462408,0.001239681,0.001242499,-0.009834376,0.002348588,-0.008489969,1.019651,-0.1270086,0.08586243
5,-0.000652626,0.001678543,-0.001436031,-0.006107622,0.005650474,-0.00628293,1.019465,-0.1264638,0.08320327
5,-0.00094769,0.001542057,-0.001368255,-0.003891649,0.00544172,-0.006924365,1.019173,-0.1264944,0.08329193
5,-0.000315297,0.000689182,-0.003604136,-0.003166775,0.000271472,-0.003204641,1.019809,-0.1272418,0.08107823
5,-0.000946001,0.000118443,-0.002024436,-0.003436566,-0.000508761,0.002930084,1.019181,-0.1277077,0.08268112
5,-0.000634811,0.001494333,-0.001177405,-0.001859503,0.001183367,0.004638027,1.019495,-0.1262277,0.0835521
5,-0.000353463,0.003275312,0.000504533,0.002870713,0.000905529,0.006983289,1.019778,-0.1243435,0.08525853
5,0.00011951,0.000211735,0.001333099,0.005411275,0.00223253,0.007492093,1.020253,-0.127305,0.08611201
5,0.002107829,-0.002997881,0.00343822,0.007572076,0.003422624,0.005468366,1.022243,-0.1304138,0.08824243
5,0.002158992,-0.003106781,0.008104538,0.01304742,0.004626435,0.005769583,1.022296,-0.1304232,0.09293447
5,0.001069389,3.78E-05,0.002552717,0.01567458,0.004967378,0.004463215,1.021207,-0.127181,0.08740894
5,0.000453323,0.005413631,-0.002382414,0.01133924,0.002947642,0.002284615,1.020592,-0.1217094,0.08250078
5,0.000547533,0.006971874,0.0022579,0.00740831,0.003079714,0.001985789,1.020688,-0.1200573,0.08716869
5,0.000976895,0.004230652,0.005199312,0.009055417,0.004263253,0.001721855,1.021118,-0.1227065,0.09013824
5,0.000505374,0.002596353,0.005897183,0.007450933,0.004952037,0.002535384,1.020648,-0.1242503,0.09086485
5,0.000690105,0.005246936,0.005846743,0.003193748,0.005094705,0.00299963,1.020834,-0.1215108,0.09084389
5,0.000651371,0.007704314,0.002762621,0.004742397,0.003742809,0.004023833,1.020796,-0.118966,0.08779013
5,-0.000212299,0.00659833,0.001732923,0.005717887,0.002651202,0.00681583,1.019934,-0.1199858,0.08679176
5,5.33E-05,0.004316023,0.006985448,0.006580125,0.000586963,0.00617314,1.020202,-0.122183,0.09207658
5,0.000984642,0.002030416,0.01013372,0.0120888,-0.000836625,0.005423966,1.021135,-0.1243844,0.09525821
5,0.001843472,0.002345162,0.00895107,0.01497406,-0.002054228,0.006508175,1.021995,-0.1239865,0.09411021
5,0.002128075,0.003344342,0.007229368,0.0137664,-0.006386714,0.004376624,1.022282,-0.122905,0.09242473
5,0.002134085,0.00215604,0.001114042,0.01168516,-0.008077013,0.001876445,1.02229,-0.124012,0.08634736
5,0.002076799,0.002423507,-0.00351525,0.008905726,-0.007041073,-0.001319384,1.022236,-0.1236643,0.08175773
